"","pidp","birthy","sex","ypnpal","yppals","year","age","ypfpark","ypmkfrn","yppalo","ypsdqk"
"7677",429232325,1986,2,10,3,2001,15,NA,2,3,NA
"7678",49436162,1988,2,6,2,2001,13,NA,1,3,NA
"7679",49429322,1987,2,8,3,2001,14,NA,1,3,NA
"7680",360973257,1988,2,4,4,2001,13,NA,1,3,NA
"7681",360973253,1986,2,6,3,2001,15,NA,2,3,NA
"7682",156982089,1990,1,4,4,2001,11,NA,3,4,NA
"7683",49123282,1990,2,10,2,2001,11,NA,2,4,NA
"7684",88984873,1988,1,6,2,2001,13,NA,1,3,NA
"7685",49374922,1987,1,17,2,2001,14,NA,1,3,NA
"7686",88988217,1986,1,1,2,2001,15,NA,3,1,NA
"7687",701033833,1988,2,2,3,2001,13,NA,2,4,NA
"7688",40018122,1987,2,5,2,2001,14,NA,2,2,NA
"7689",496993653,1989,1,1,1,2001,12,NA,3,1,NA
"7690",48280162,1987,2,6,2,2001,14,NA,2,2,NA
"7691",360995693,1989,1,9,2,2001,12,NA,2,2,NA
"7692",88996373,1989,1,9,1,2001,12,NA,1,1,NA
"7693",157018133,1989,1,1,2,2001,12,NA,2,1,NA
"7694",632999093,1990,2,10,2,2001,11,NA,2,3,NA
"7695",360999769,1990,1,16,3,2001,11,NA,2,2,NA
"7696",49551722,1986,2,6,2,2001,15,NA,1,2,NA
"7697",49558562,1986,2,6,2,2001,15,NA,1,2,NA
"7698",89001813,1989,1,2,1,2001,12,NA,3,1,NA
"7699",429012689,1988,2,10,2,2001,13,NA,2,1,NA
"7700",701249333,1990,2,13,1,2001,11,NA,2,2,NA
"7701",701249329,1986,2,6,2,2001,15,NA,2,1,NA
"7702",612004773,1989,1,8,2,2002,13,NA,NA,2,NA
"7703",612005449,1987,1,2,3,2002,15,NA,NA,3,NA
"7704",612005453,1991,1,2,2,2002,11,NA,NA,1,NA
"7705",612006133,1991,1,2,1,2002,11,NA,NA,1,NA
"7706",47619,1988,1,2,1,2002,14,NA,NA,3,NA
"7707",48303,1990,1,6,1,2002,12,NA,NA,3,NA
"7708",68021777,1991,2,3,1,2002,11,NA,NA,1,NA
"7709",68021773,1987,2,3,1,2002,15,NA,NA,1,NA
"7710",816025173,1990,1,4,1,2002,12,NA,NA,1,NA
"7711",816025169,1989,1,6,2,2002,13,NA,NA,2,NA
"7712",136023,1988,2,2,1,2002,14,NA,NA,2,NA
"7713",135339,1987,1,9,1,2002,15,NA,NA,1,NA
"7714",194495,1988,1,10,1,2002,14,NA,NA,3,NA
"7715",195179,1990,1,10,3,2002,12,NA,NA,2,NA
"7716",272051689,1991,2,7,2,2002,11,NA,NA,1,NA
"7717",272051753,1988,1,6,1,2002,14,NA,NA,3,NA
"7718",5684823,1987,2,8,1,2002,15,NA,NA,1,NA
"7719",136065977,1987,2,5,1,2002,15,NA,NA,3,NA
"7720",204072773,1989,1,2,1,2002,13,NA,NA,1,NA
"7721",389651,1987,2,5,2,2002,15,NA,NA,2,NA
"7722",476085693,1987,2,20,3,2002,15,NA,NA,4,NA
"7723",751628489,1987,2,6,2,2002,15,NA,NA,2,NA
"7724",136102013,1987,1,NA,1,2002,15,NA,NA,3,NA
"7725",136102021,1991,2,7,1,2002,11,NA,NA,1,NA
"7726",136102017,1989,2,2,1,2002,13,NA,NA,1,NA
"7727",819429253,1991,2,5,3,2002,11,NA,NA,4,NA
"7728",819429313,1989,2,4,3,2002,13,NA,NA,4,NA
"7729",508659,1987,2,4,2,2002,15,NA,NA,3,NA
"7730",544114933,1990,2,3,2,2002,12,NA,NA,2,NA
"7731",547676089,1988,2,6,2,2002,14,NA,NA,2,NA
"7732",816121053,1990,2,3,1,2002,12,NA,NA,1,NA
"7733",816121049,1990,2,7,1,2002,12,NA,NA,1,NA
"7734",340125813,1991,1,5,2,2002,11,NA,NA,1,NA
"7735",274758101,1991,1,15,2,2002,11,NA,NA,1,NA
"7736",274758097,1988,2,4,2,2002,14,NA,NA,2,NA
"7737",274758093,1987,2,7,2,2002,15,NA,NA,3,NA
"7738",690215,1989,2,3,2,2002,13,NA,NA,2,NA
"7739",476167977,1989,1,2,2,2002,13,NA,NA,4,NA
"7740",476167973,1988,1,5,1,2002,14,NA,NA,1,NA
"7741",340172057,1988,2,6,2,2002,14,NA,NA,3,NA
"7742",748187689,1990,2,2,1,2002,12,NA,NA,2,NA
"7743",748187693,1991,2,9,2,2002,11,NA,NA,2,NA
"7744",816195853,1988,2,6,1,2002,14,NA,NA,1,NA
"7745",275857645,1987,2,4,4,2002,15,NA,NA,1,NA
"7746",204201289,1989,1,10,2,2002,13,NA,NA,2,NA
"7747",204201293,1991,2,5,2,2002,11,NA,NA,2,NA
"7748",206453581,1990,2,9,4,2002,12,NA,NA,3,NA
"7749",136208097,1988,2,9,2,2002,14,NA,NA,3,NA
"7750",340208773,1990,2,12,1,2002,12,NA,NA,1,NA
"7751",340210133,1987,2,30,2,2002,15,NA,NA,3,NA
"7752",612221693,1987,1,5,2,2002,15,NA,NA,2,NA
"7753",612225093,1988,2,6,2,2002,14,NA,NA,4,NA
"7754",411855605,1988,2,8,2,2002,14,NA,NA,2,NA
"7755",410836297,1991,2,6,1,2002,11,NA,NA,4,NA
"7756",816241413,1988,1,50,2,2002,14,NA,NA,1,NA
"7757",544242769,1990,1,2,1,2002,12,NA,NA,2,NA
"7758",1040423,1988,1,10,1,2002,14,NA,NA,1,NA
"7759",204265893,1989,2,12,1,2002,13,NA,NA,1,NA
"7760",204269973,1987,2,4,2,2002,15,NA,NA,2,NA
"7761",204272017,1988,2,2,3,2002,14,NA,NA,4,NA
"7762",612276093,1987,2,5,2,2002,15,NA,NA,1,NA
"7763",748279553,1988,2,11,1,2002,14,NA,NA,1,NA
"7764",683161337,1989,1,9,1,2002,13,NA,NA,2,NA
"7765",683161333,1991,2,2,1,2002,11,NA,NA,2,NA
"7766",476291733,1987,1,10,2,2002,15,NA,NA,2,NA
"7767",138456173,1991,2,8,1,2002,11,NA,NA,1,NA
"7768",71872605,1988,2,1,1,2002,14,NA,NA,3,NA
"7769",70779849,1990,2,18,2,2002,12,NA,NA,2,NA
"7770",544299901,1988,1,8,1,2002,14,NA,NA,4,NA
"7771",544299909,1991,2,2,4,2002,11,NA,NA,1,NA
"7772",544299905,1989,2,12,2,2002,13,NA,NA,2,NA
"7773",544299913,1991,2,2,2,2002,11,NA,NA,1,NA
"7774",136304657,1989,2,10,2,2002,13,NA,NA,2,NA
"7775",136304653,1987,1,10,1,2002,15,NA,NA,2,NA
"7776",1346423,1987,2,1,2,2002,15,NA,NA,4,NA
"7777",680312813,1988,2,3,2,2002,14,NA,NA,3,NA
"7778",680312825,1989,1,4,2,2002,13,NA,NA,2,NA
"7779",680315529,1989,2,5,4,2002,13,NA,NA,4,NA
"7780",683759045,1987,1,1,2,2002,15,NA,NA,3,NA
"7781",544326413,1990,1,10,4,2002,12,NA,NA,4,NA
"7782",544326417,1991,1,10,2,2002,11,NA,NA,3,NA
"7783",546248769,1987,1,6,2,2002,15,NA,NA,3,NA
"7784",544329129,1989,1,5,3,2002,13,NA,NA,4,NA
"7785",204340013,1988,2,6,2,2002,14,NA,NA,2,NA
"7786",544349529,1991,2,4,1,2002,11,NA,NA,1,NA
"7787",547474873,1989,1,3,1,2002,13,NA,NA,2,NA
"7788",1522535,1987,1,6,3,2002,15,NA,NA,4,NA
"7789",1523219,1989,2,1,1,2002,13,NA,NA,2,NA
"7790",612354289,1991,2,4,1,2002,11,NA,NA,1,NA
"7791",748365853,1987,1,4,1,2002,15,NA,NA,2,NA
"7792",748365913,1987,1,9,1,2002,15,NA,NA,2,NA
"7793",275299373,1990,2,4,1,2002,12,NA,NA,1,NA
"7794",476371293,1987,2,3,1,2002,15,NA,NA,2,NA
"7795",476371297,1990,1,0,2,2002,12,NA,NA,4,NA
"7796",479760405,1987,2,4,4,2002,15,NA,NA,3,NA
"7797",1600747,1991,1,20,2,2002,11,NA,NA,4,NA
"7798",1600063,1989,2,6,2,2002,13,NA,NA,2,NA
"7799",1603459,1990,2,3,2,2002,12,NA,NA,2,NA
"7800",680386933,1988,2,2,2,2002,14,NA,NA,2,NA
"7801",70848593,1989,2,4,2,2002,13,NA,NA,2,NA
"7802",340396513,1990,2,11,2,2002,12,NA,NA,2,NA
"7803",682431689,1991,1,3,1,2002,11,NA,NA,1,NA
"7804",816418213,1989,1,4,1,2002,13,NA,NA,2,NA
"7805",816419573,1987,1,0,1,2002,15,NA,NA,1,NA
"7806",816419577,1988,1,5,4,2002,14,NA,NA,4,NA
"7807",1762579,1990,2,16,3,2002,12,NA,NA,2,NA
"7808",1761895,1987,1,20,3,2002,15,NA,NA,4,NA
"7809",411761765,1987,2,1,3,2002,15,NA,NA,3,NA
"7810",408425013,1990,2,5,1,2002,12,NA,NA,1,NA
"7811",71461209,1989,2,1,4,2002,13,NA,NA,3,NA
"7812",411696485,1986,1,9,1,2002,16,NA,NA,1,NA
"7813",272438617,1990,1,10,1,2002,12,NA,NA,1,NA
"7814",272438613,1987,2,10,1,2002,15,NA,NA,2,NA
"7815",680442013,1989,1,5,2,2002,13,NA,NA,1,NA
"7816",680442017,1991,1,4,2,2002,11,NA,NA,2,NA
"7817",1859819,1989,1,10,2,2002,13,NA,NA,3,NA
"7818",683763125,1987,2,9,1,2002,15,NA,NA,3,NA
"7819",204452213,1991,2,4,1,2002,11,NA,NA,1,NA
"7820",819315689,1991,2,2,2,2002,11,NA,NA,2,NA
"7821",136467861,1987,2,8,2,2002,15,NA,NA,2,NA
"7822",136467853,1990,1,4,2,2002,12,NA,NA,2,NA
"7823",204468529,1991,1,8,2,2002,11,NA,NA,2,NA
"7824",340476017,1987,1,10,2,2002,15,NA,NA,2,NA
"7825",340477381,1988,1,5,1,2002,14,NA,NA,1,NA
"7826",478486101,1989,1,9,2,2002,13,NA,NA,2,NA
"7827",478486097,1988,2,7,2,2002,14,NA,NA,3,NA
"7828",1972699,1988,1,10,2,2002,14,NA,NA,1,NA
"7829",204497773,1989,2,5,2,2002,13,NA,NA,2,NA
"7830",340503213,1987,1,3,2,2002,15,NA,NA,2,NA
"7831",615674045,1987,2,6,2,2002,15,NA,NA,3,NA
"7832",612507289,1990,1,5,1,2002,12,NA,NA,1,NA
"7833",2099859,1991,1,2,1,2002,11,NA,NA,1,NA
"7834",816512049,1990,2,3,2,2002,12,NA,NA,2,NA
"7835",204518853,1989,2,4,1,2002,13,NA,NA,4,NA
"7836",204519533,1989,2,8,1,2002,13,NA,NA,2,NA
"7837",204519537,1991,2,3,4,2002,11,NA,NA,4,NA
"7838",204521573,1991,1,5,2,2002,11,NA,NA,3,NA
"7839",680528433,1990,2,6,2,2002,12,NA,NA,2,NA
"7840",272533133,1991,1,5,3,2002,11,NA,NA,1,NA
"7841",272533193,1987,2,1,1,2002,15,NA,NA,1,NA
"7842",2167863,1989,1,9,1,2002,13,NA,NA,1,NA
"7843",272536593,1990,1,1,1,2002,12,NA,NA,3,NA
"7844",2190975,1987,2,4,1,2002,15,NA,NA,3,NA
"7845",2192343,1988,2,4,2,2002,14,NA,NA,3,NA
"7846",2191659,1988,2,4,2,2002,14,NA,NA,3,NA
"7847",136538573,1991,1,1,1,2002,11,NA,NA,2,NA
"7848",136538633,1989,1,2,2,2002,13,NA,NA,1,NA
"7849",408544013,1991,2,3,2,2002,11,NA,NA,1,NA
"7850",816546793,1989,2,10,1,2002,13,NA,NA,4,NA
"7851",2231099,1991,2,3,2,2002,11,NA,NA,2,NA
"7852",2230415,1989,1,15,1,2002,13,NA,NA,2,NA
"7853",816550813,1988,1,14,4,2002,14,NA,NA,4,NA
"7854",816550817,1990,1,3,2,2002,12,NA,NA,4,NA
"7855",2266459,1989,1,12,2,2002,13,NA,NA,3,NA
"7856",2265775,1987,1,62,1,2002,15,NA,NA,4,NA
"7857",544554213,1990,2,3,1,2002,12,NA,NA,2,NA
"7858",19006202,1987,2,10,3,2002,15,NA,NA,2,NA
"7859",748558977,1987,1,2,3,2002,15,NA,NA,4,NA
"7860",136561693,1988,1,4,2,2002,14,NA,NA,3,NA
"7861",139951485,1990,2,6,2,2002,12,NA,NA,2,NA
"7862",748563733,1987,2,20,2,2002,15,NA,NA,2,NA
"7863",71644125,1988,2,5,2,2002,14,NA,NA,2,NA
"7864",68569173,1991,2,23,3,2002,11,NA,NA,3,NA
"7865",68573253,1990,2,3,1,2002,12,NA,NA,1,NA
"7866",544592297,1989,1,2,3,2002,13,NA,NA,3,NA
"7867",547656369,1989,2,10,3,2002,13,NA,NA,3,NA
"7868",340604537,1991,2,1,1,2002,11,NA,NA,1,NA
"7869",340604533,1990,2,3,1,2002,12,NA,NA,1,NA
"7870",343479569,1990,2,3,4,2002,12,NA,NA,4,NA
"7871",343552325,1988,1,4,3,2002,14,NA,NA,3,NA
"7872",751664525,1987,2,9,2,2002,15,NA,NA,2,NA
"7873",748617453,1988,1,8,2,2002,14,NA,NA,3,NA
"7874",272624253,1988,2,4,2,2002,14,NA,NA,1,NA
"7875",68628333,1989,1,10,2,2002,13,NA,NA,3,NA
"7876",68629013,1990,2,10,3,2002,12,NA,NA,4,NA
"7877",204629693,1991,1,2,1,2002,11,NA,NA,1,NA
"7878",136631057,1991,1,2,1,2002,11,NA,NA,1,NA
"7879",136631053,1989,1,2,2,2002,13,NA,NA,2,NA
"7880",139726405,1987,2,8,3,2002,15,NA,NA,4,NA
"7881",2649295,1989,1,0,1,2002,13,NA,NA,1,NA
"7882",2652019,1989,1,6,1,2002,13,NA,NA,1,NA
"7883",2651335,1987,1,1,1,2002,15,NA,NA,4,NA
"7884",272641933,1990,1,8,2,2002,12,NA,NA,2,NA
"7885",272643293,1989,2,3,2,2002,13,NA,NA,3,NA
"7886",411878725,1987,2,6,1,2002,15,NA,NA,4,NA
"7887",476651453,1991,2,4,2,2002,11,NA,NA,2,NA
"7888",816656217,1989,2,10,3,2002,13,NA,NA,4,NA
"7889",816663013,1990,1,10,2,2002,12,NA,NA,4,NA
"7890",816665733,1989,2,3,3,2002,13,NA,NA,3,NA
"7891",816669817,1988,1,5,1,2002,14,NA,NA,2,NA
"7892",680671853,1991,2,3,2,2002,11,NA,NA,2,NA
"7893",680671849,1990,1,9,4,2002,12,NA,NA,4,NA
"7894",684015413,1989,2,3,2,2002,13,NA,NA,3,NA
"7895",748683409,1988,1,6,2,2002,14,NA,NA,2,NA
"7896",612692253,1991,1,5,1,2002,11,NA,NA,4,NA
"7897",2873691,1991,1,NA,2,2002,11,NA,NA,4,NA
"7898",2874375,1991,1,0,4,2002,11,NA,NA,4,NA
"7899",408705853,1986,1,10,2,2002,16,NA,NA,2,NA
"7900",408705857,1990,1,4,4,2002,12,NA,NA,1,NA
"7901",408707889,1988,2,8,3,2002,14,NA,NA,3,NA
"7902",272709253,1988,2,8,1,2002,14,NA,NA,2,NA
"7903",272709929,1990,2,6,1,2002,12,NA,NA,2,NA
"7904",2939663,1989,1,4,2,2002,13,NA,NA,3,NA
"7905",340720133,1987,1,8,2,2002,15,NA,NA,3,NA
"7906",340720809,1988,1,4,2,2002,14,NA,NA,2,NA
"7907",3015139,1988,2,5,3,2002,14,NA,NA,4,NA
"7908",3039615,1987,1,3,2,2002,15,NA,NA,3,NA
"7909",3040299,1989,2,7,2,2002,13,NA,NA,4,NA
"7910",476735085,1987,1,29,1,2002,15,NA,NA,2,NA
"7911",544743253,1988,2,12,3,2002,14,NA,NA,3,NA
"7912",546671729,1987,2,3,2,2002,15,NA,NA,3,NA
"7913",546671733,1991,1,2,2,2002,11,NA,NA,4,NA
"7914",476750057,1991,1,0,2,2002,11,NA,NA,3,NA
"7915",476750053,1986,2,6,2,2002,16,NA,NA,4,NA
"7916",680762977,1991,2,10,2,2002,11,NA,NA,4,NA
"7917",680762973,1988,1,10,2,2002,14,NA,NA,3,NA
"7918",272771813,1991,2,3,1,2002,11,NA,NA,1,NA
"7919",340786097,1988,2,2,3,2002,14,NA,NA,4,NA
"7920",408791537,1989,2,4,1,2002,13,NA,NA,4,NA
"7921",70414693,1991,2,4,2,2002,11,NA,NA,2,NA
"7922",3302783,1989,1,1,2,2002,13,NA,NA,4,NA
"7923",5166663,1991,1,0,2,2002,11,NA,NA,1,NA
"7924",136813293,1989,1,15,2,2002,13,NA,NA,4,NA
"7925",136813297,1990,1,12,3,2002,12,NA,NA,3,NA
"7926",3375535,1991,2,5,1,2002,11,NA,NA,2,NA
"7927",3385063,1989,1,4,2,2002,13,NA,NA,1,NA
"7928",206428289,1988,2,7,2,2002,14,NA,NA,3,NA
"7929",680828933,1991,2,3,3,2002,11,NA,NA,3,NA
"7930",680829613,1987,1,2,2,2002,15,NA,NA,3,NA
"7931",204833693,1989,1,3,2,2002,13,NA,NA,2,NA
"7932",204833689,1987,2,3,3,2002,15,NA,NA,4,NA
"7933",204833697,1991,1,6,1,2002,11,NA,NA,4,NA
"7934",850005,1988,1,3,3,2002,14,NA,NA,3,NA
"7935",68844573,1987,1,4,2,2002,15,NA,NA,2,NA
"7936",207486365,1987,1,0,1,2002,15,NA,NA,1,NA
"7937",750649289,1991,1,5,2,2002,11,NA,NA,3,NA
"7938",411394565,1987,1,4,2,2002,15,NA,NA,4,NA
"7939",272871089,1988,1,2,2,2002,14,NA,NA,2,NA
"7940",3580899,1991,2,3,1,2002,11,NA,NA,1,NA
"7941",136875173,1990,1,6,3,2002,12,NA,NA,4,NA
"7942",3608783,1987,1,5,4,2002,15,NA,NA,3,NA
"7943",136875169,1988,1,1,2,2002,14,NA,NA,4,NA
"7944",139635969,1990,1,6,1,2002,12,NA,NA,2,NA
"7945",408880613,1987,2,5,2,2002,15,NA,NA,2,NA
"7946",476882653,1990,1,27,3,2002,12,NA,NA,4,NA
"7947",479663853,1988,1,8,4,2002,14,NA,NA,4,NA
"7948",479663857,1989,1,NA,4,2002,13,NA,NA,4,NA
"7949",476887421,1991,2,10,2,2002,11,NA,NA,2,NA
"7950",68890133,1990,1,10,1,2002,12,NA,NA,1,NA
"7951",3737975,1987,1,6,2,2002,15,NA,NA,2,NA
"7952",3738659,1989,2,5,3,2002,13,NA,NA,4,NA
"7953",3763815,1988,1,13,2,2002,14,NA,NA,3,NA
"7954",748911901,1991,1,3,4,2002,11,NA,NA,4,NA
"7955",748911897,1991,1,11,2,2002,11,NA,NA,4,NA
"7956",751686965,1987,1,3,1,2002,15,NA,NA,3,NA
"7957",748911893,1988,1,3,NA,2002,14,NA,NA,NA,NA
"7958",816915973,1987,1,5,1,2002,15,NA,NA,2,NA
"7959",748928213,1989,2,8,2,2002,13,NA,NA,2,NA
"7960",272930257,1988,2,15,2,2002,14,NA,NA,4,NA
"7961",547141609,1990,1,8,2,2002,12,NA,NA,3,NA
"7962",136956773,1987,1,5,2,2002,15,NA,NA,2,NA
"7963",987365,1989,2,7,2,2002,13,NA,NA,2,NA
"7964",272962889,1987,2,3,2,2002,15,NA,NA,3,NA
"7965",612965617,1988,1,5,2,2002,14,NA,NA,4,NA
"7966",612965621,1991,1,28,1,2002,11,NA,NA,4,NA
"7967",816975813,1987,1,15,2,2002,15,NA,NA,4,NA
"7968",816977853,1991,2,8,1,2002,11,NA,NA,2,NA
"7969",408979893,1991,2,7,2,2002,11,NA,NA,4,NA
"7970",408981933,1987,2,3,4,2002,15,NA,NA,4,NA
"7971",408981937,1988,2,4,2,2002,14,NA,NA,4,NA
"7972",612992133,1987,2,8,1,2002,15,NA,NA,2,NA
"7973",341003009,1991,1,4,4,2002,11,NA,NA,4,NA
"7974",613008449,1989,2,7,2,2002,13,NA,NA,2,NA
"7975",613008453,1990,1,1,1,2002,12,NA,NA,1,NA
"7976",613009813,1990,2,2,1,2002,12,NA,NA,3,NA
"7977",817011173,1988,2,10,2,2002,14,NA,NA,2,NA
"7978",137020009,1990,1,4,2,2002,12,NA,NA,2,NA
"7979",137020005,1988,1,2,2,2002,14,NA,NA,4,NA
"7980",4222815,1987,1,3,1,2002,15,NA,NA,4,NA
"7981",477028853,1990,1,4,1,2002,12,NA,NA,1,NA
"7982",477032249,1986,2,8,1,2002,16,NA,NA,1,NA
"7983",479247689,1987,1,13,1,2002,15,NA,NA,4,NA
"7984",479191929,1988,2,8,4,2002,14,NA,NA,3,NA
"7985",749039057,1990,1,4,3,2002,12,NA,NA,3,NA
"7986",749039053,1987,1,1,2,2002,15,NA,NA,2,NA
"7987",749044493,1988,1,2,2,2002,14,NA,NA,2,NA
"7988",749044497,1991,2,4,1,2002,11,NA,NA,2,NA
"7989",615871925,1986,2,3,1,2002,16,NA,NA,2,NA
"7990",69049257,1989,2,7,2,2002,13,NA,NA,4,NA
"7991",613049937,1991,2,3,4,2002,11,NA,NA,4,NA
"7992",614871645,1987,2,5,3,2002,15,NA,NA,4,NA
"7993",681066929,1990,2,5,3,2002,12,NA,NA,4,NA
"7994",2278164,1988,2,2,2,2002,14,NA,NA,4,NA
"7995",477076457,1987,1,3,1,2002,15,NA,NA,1,NA
"7996",409081893,1989,1,NA,1,2002,13,NA,NA,3,NA
"7997",19318922,1988,2,8,1,2002,14,NA,NA,3,NA
"7998",19325762,1990,1,1,2,2002,12,NA,NA,4,NA
"7999",4527455,1988,2,3,2,2002,14,NA,NA,4,NA
"8000",341093449,1990,2,4,2,2002,12,NA,NA,4,NA
"8001",341093453,1990,2,4,4,2002,12,NA,NA,4,NA
"8002",613096857,1989,2,11,3,2002,13,NA,NA,3,NA
"8003",613096853,1987,1,20,1,2002,15,NA,NA,3,NA
"8004",205103657,1991,1,2,2,2002,11,NA,NA,4,NA
"8005",205103653,1987,1,3,2,2002,15,NA,NA,4,NA
"8006",681108417,1989,2,4,2,2002,13,NA,NA,3,NA
"8007",817113173,1990,1,10,4,2002,12,NA,NA,4,NA
"8008",477117937,1989,1,9,4,2002,13,NA,NA,4,NA
"8009",477117933,1988,1,8,4,2002,14,NA,NA,4,NA
"8010",4678423,1990,1,6,2,2002,12,NA,NA,4,NA
"8011",409121333,1988,2,10,3,2002,14,NA,NA,3,NA
"8012",681127449,1987,1,1,1,2002,15,NA,NA,2,NA
"8013",1126765,1989,2,2,2,2002,13,NA,NA,4,NA
"8014",749152613,1990,2,20,1,2002,12,NA,NA,1,NA
"8015",613153973,1987,2,3,1,2002,15,NA,NA,3,NA
"8016",681154653,1988,2,10,1,2002,14,NA,NA,1,NA
"8017",137157373,1987,2,1,4,2002,15,NA,NA,4,NA
"8018",137157377,1989,1,4,2,2002,13,NA,NA,2,NA
"8019",205158053,1990,2,5,4,2002,12,NA,NA,4,NA
"8020",207488405,1987,2,3,3,2002,15,NA,NA,4,NA
"8021",818450733,1989,1,10,1,2002,13,NA,NA,1,NA
"8022",818450737,1991,1,3,1,2002,11,NA,NA,1,NA
"8023",817166893,1991,2,5,1,2002,11,NA,NA,2,NA
"8024",613171653,1989,2,5,1,2002,13,NA,NA,2,NA
"8025",613171657,1991,1,2,1,2002,11,NA,NA,1,NA
"8026",341181853,1991,2,6,3,2002,11,NA,NA,3,NA
"8027",682490857,1988,1,5,2,2002,14,NA,NA,2,NA
"8028",4492775,1990,2,13,2,2002,12,NA,NA,3,NA
"8029",817189329,1990,2,2,3,2002,12,NA,NA,3,NA
"8030",750408569,1991,2,5,2,2002,11,NA,NA,4,NA
"8031",69196129,1989,1,5,3,2002,13,NA,NA,2,NA
"8032",681196813,1990,2,2,2,2002,12,NA,NA,1,NA
"8033",613203613,1990,2,14,2,2002,12,NA,NA,2,NA
"8034",545204973,1990,1,10,NA,2002,12,NA,NA,NA,NA
"8035",545204977,1991,2,10,2,2002,11,NA,NA,1,NA
"8036",205207009,1991,2,5,2,2002,11,NA,NA,2,NA
"8037",410491593,1990,2,4,2,2002,12,NA,NA,2,NA
"8038",615953525,1987,2,11,1,2002,15,NA,NA,2,NA
"8039",1143779,1989,1,5,2,2002,13,NA,NA,3,NA
"8040",275129377,1989,1,1,1,2002,13,NA,NA,1,NA
"8041",479077017,1991,1,12,4,2002,11,NA,NA,4,NA
"8042",137239649,1987,2,10,2,2002,15,NA,NA,2,NA
"8043",545240329,1987,1,5,1,2002,15,NA,NA,3,NA
"8044",544491657,1991,1,4,2,2002,11,NA,NA,4,NA
"8045",343063417,1988,2,3,2,2002,14,NA,NA,3,NA
"8046",343063421,1990,2,4,2,2002,12,NA,NA,1,NA
"8047",343063413,1987,1,12,2,2002,15,NA,NA,2,NA
"8048",613247813,1988,2,6,4,2002,14,NA,NA,4,NA
"8049",409253381,1989,1,6,2,2002,13,NA,NA,2,NA
"8050",817260733,1988,1,2,1,2002,14,NA,NA,1,NA
"8051",256383,1989,2,4,2,2002,13,NA,NA,2,NA
"8052",205262773,1991,2,10,2,2002,11,NA,NA,1,NA
"8053",749264821,1989,2,9,3,2002,13,NA,NA,3,NA
"8054",545270253,1987,2,5,1,2002,15,NA,NA,2,NA
"8055",4531539,1987,1,3,2,2002,15,NA,NA,3,NA
"8056",139655021,1988,1,35,1,2002,14,NA,NA,3,NA
"8057",139655009,1991,2,12,2,2002,11,NA,NA,4,NA
"8058",541965,1987,2,5,2,2002,15,NA,NA,3,NA
"8059",477283173,1991,2,7,1,2002,11,NA,NA,2,NA
"8060",2373364,1989,1,1,1,2002,13,NA,NA,4,NA
"8061",409284533,1988,1,2,2,2002,14,NA,NA,1,NA
"8062",613286581,1987,1,40,2,2002,15,NA,NA,2,NA
"8063",548103,1991,2,0,2,2002,11,NA,NA,1,NA
"8064",547419,1988,1,1,2,2002,14,NA,NA,4,NA
"8065",1960455,1991,2,20,4,2002,11,NA,NA,4,NA
"8066",273292697,1990,1,10,2,2002,12,NA,NA,4,NA
"8067",273292693,1989,2,13,4,2002,13,NA,NA,4,NA
"8068",750698313,1987,1,5,2,2002,15,NA,NA,2,NA
"8069",750698249,1988,2,8,2,2002,14,NA,NA,4,NA
"8070",819725061,1991,2,4,2,2002,11,NA,NA,1,NA
"8071",819725057,1988,2,9,2,2002,14,NA,NA,2,NA
"8072",615113049,1989,1,12,3,2002,13,NA,NA,4,NA
"8073",205300853,1987,1,15,2,2002,15,NA,NA,4,NA
"8074",205300857,1989,1,6,2,2002,13,NA,NA,1,NA
"8075",70625489,1988,1,6,2,2002,14,NA,NA,4,NA
"8076",137302341,1990,2,5,1,2002,12,NA,NA,2,NA
"8077",71580209,1991,1,3,2,2002,11,NA,NA,4,NA
"8078",4861339,1990,1,6,2,2002,12,NA,NA,3,NA
"8079",615039617,1991,1,0,1,2002,11,NA,NA,4,NA
"8080",615224569,1988,2,6,2,2002,14,NA,NA,4,NA
"8081",615788285,1987,1,11,2,2002,15,NA,NA,4,NA
"8082",545315133,1989,1,18,2,2002,13,NA,NA,1,NA
"8083",205319213,1991,1,11,3,2002,11,NA,NA,4,NA
"8084",137321253,1988,1,3,1,2002,14,NA,NA,1,NA
"8085",681323293,1990,2,2,1,2002,12,NA,NA,1,NA
"8086",683739325,1987,2,12,1,2002,15,NA,NA,3,NA
"8087",681323297,1991,1,1,1,2002,11,NA,NA,1,NA
"8088",749325393,1991,1,2,1,2002,11,NA,NA,3,NA
"8089",751145009,1991,1,0,2,2002,11,NA,NA,3,NA
"8090",751145017,1990,2,10,2,2002,12,NA,NA,3,NA
"8091",545332133,1989,2,10,3,2002,13,NA,NA,4,NA
"8092",545332129,1987,1,6,1,2002,15,NA,NA,4,NA
"8093",681335529,1991,2,6,2,2002,11,NA,NA,2,NA
"8094",817337573,1990,1,10,1,2002,12,NA,NA,3,NA
"8095",69338933,1990,1,10,1,2002,12,NA,NA,2,NA
"8096",683776725,1988,2,9,2,2002,14,NA,NA,4,NA
"8097",205344373,1988,1,1,2,2002,14,NA,NA,4,NA
"8098",681345049,1987,2,1,2,2002,15,NA,NA,2,NA
"8099",341345733,1987,2,4,3,2002,15,NA,NA,4,NA
